id,name,description
4222.0,جبران خلیل جبران,"جبران خلیل جبران (۶ ژانویه ۱۸۸۳ - ۱۰ آوریل ۱۹۳۱) زاده بشرّی لبنان از نویسندگان لبنانی-آمریکایی و خالق کتاب""پیامبر"" است.او در ششم ژانویه سال ۱۸۸۳، در خانواده ای مسیحی مارونی (منسوب به مارون قدیس) که به خلیل جبران شهرت داشتند، در البشری، ناحیه ای کوهستانی در شمال لبنان به دنیا آمد. مادرش زنی هنرمند بود که کامله نام داشت.جبران دانشگاه را در سال ۱۹۰۲ تمام کرد. زبان های عربی و فرانسه را آموخته بود و در سرودن شعر به مهارت رسیده بود. در این هنگام رابطه اش با پدرش قطع شد و از او جدا شد و زندگی محقر و فقیرانه ای را از سر گرفت. در همان هنگام شنید که برادر ناتنی اش سل گرفته، خواهرش سلطانه مشکل روده ای دارد و مادرش گرفتار سرطان است. با شنیدن خبر بیماری هولناک سلطانه، جبران در ماه مارس ۱۹۰۲ لبنان را ترک کرد. اما دیر رسید و سلطانه در چهارده سالگی درگذشته بود. در همان سال، پیتر به بیماری سل و مادرش به سرطان درگذشتند.خلیل جبران بعد از پایان تحصیلاتش در فرانسه دوباره وارد آمریکا شد و تا مرگش در سال ۱۹۳۱ در آنجا کار و زندگی کرد."
26406.0,آرین قلی پور,"آرین قلی پور عضو کمسیون آموزش ضمن خدمت نیروی انسانی دانشگاه تهران، عضو هیئت امنا، عضو هیئت امنای موسسه آموزش عالی غیر دولتی قشم، عضو کارگروه راهبری و نظارت طرح های مطالعاتی سازمان اداری و استخدامی کشور، عضو شورای صلاحیت حرفه ای دانشگاه، کارشناس استاندارد، عضو هیئت امنای موسسه آموزش عالی غیر دولتی قشم، عضو ""کارگروه تخصصی منابع انسانی دانشگاه تهران""، عضویت در کارگروه آموزش و مدیریت منابع انسانی هیأت ویژه گزارش ملی سیلاب‌ها، دبیر کارگروه آموزش و مدیریت منابع انسانی هیأت ویژه می باشد."
53.0,توماس مان,توماس مان در روز ۶ ژوئن ۱۸۷۵ در شهر لوبک آلمان متولد شد. پدر او، بازرگان غلات بود که بعدها به مقام سناتوری شهر لوبک هم رسید. توماس از جانب مادر، یک رگه ی پرتغالی داشت. تحصیلاتش را تا ۱۹ سالگی در لوبک گذراند و پس از مرگ پدرش همراه خانواده اش راهی مونیخ شد. در آنجا وارد یک شرکت بیمه شد و توانست نخستین اثر خود، افتاده ها، را به پایان برساند. در همان زمان، وارد دانشگاه مونیخ شد و رشته های تاریخ و ادبیات و اقتصاد سیاسی را دنبال کرد.در سال ۱۸۹۷ همراه برادرش به رم رفت و در همان سال کتاب بودنبروک ها را آغاز کرد که در سال ۱۹۰۱ توانست آن را چاپ برساند و شهرت زیادی کسب کند. در سال ۱۹۰۵ با خانم کاتیا پرینگسهایم، دختر یکی از استادان دانشگاه مونیخ ازدواج کرد.در سال ۱۹۲۹، جایزه ی نوبل ادبیات به او اهدا شد. او نخستین آلمانی بود که این جایزه را به دست آورد.در سال ۱۹۵۲ در روستای کوچک ارلباخ در نزدیکی شهر زوریخ ساکن شد و تا آخر عمر را همان جا گذرانید. وی سرانجام در روز ۱۲ اوت ۱۹۵۵ در پایان یک بیماری چندروزه و بر اثر عارضه ی قلبی در بیمارستان شهر زوریخ در میان جمعی از نزدیکانش درگذشت. دو ماه پیش از آن، هشتادمین سال تولدش را جشن گرفته بود و سراسر اروپا با این مناسبت از او تجلیل کردند.
6669.0,مارسل امه,"مارسل امه (Marcel Aymé) نویسنده، دراماتورژ و داستان کوتاهنویس قرن بیستم میلادی اهل فرانسه است. مارسل امه در Joigny، در بخش یون Burgundy متولد شد. وی در کالج دو دول تحصیل کرد، سپس به عنوان روزنامه نگار در پاریس کار کرد. اولین رمان منتشر شده او Brûlebois (1926) بود، و در سال 1929 La La aux crevés وی برنده جایزه Renaudot شد. وی پس از موفقیت چشمگیر رمان خود با نام La Jument verte (1933) ، ترجمه به انگلیسی The Green Mare ، بیشتر در نوشتن تمرکز کرد و داستان ها ، رمان ها و مجموعه داستان های کودکان را منتشر کرد. در سال 1935 وی همچنین شروع به نوشتن فیلم نامه های فیلم کرد. در تئاتر، مارسل امه با نمایشنامه های ""لوسیان و لی لوچر""، ""کلرامبارد"" (1949)، یک مضحکه و ""تیته اوترس"" (1952)، که به مجازات اعدام انتقاد می کرد، موفقیت کسب کرد."
4060.0,محمدعلی مختاری اردکانی,
48697.0,محبوبه حلاج صفت,محبوبه حلاج صفت متولد 1350 است.
5385.0,بابک احمدی,بابک احمدی (زادهٔ ۱۳۲۷ در تهران) نویسنده، مؤلّف، مترجم، منتقد هنری و پژوهشگر ایرانی است. آثار وی از متون پرفروش در بازار کتاب‌های فلسفی ایران است و بیشتر آن‌ها را نشر مرکز چاپ می‌کند. وی در سال ۱۳۲۷ در تهران به دنیا آمده و مقیم همین شهر است. احمدی در سال ۱۳۴۹ مدرک کارشناسی علوم سیاسی را از دانشگاه تهران دریافت کرد و سپس برای ادامه تحصیل به پنسیلوانیای آمریکا رفت و در مقطع کارشناسی ارشد فلسفه از دانشگاه پنسیلوانیا فارغ‌التحصیل شد.احمدی سالهای ۱۳۵۳ و ۱۳۵۴ را در لندن و سال‌های بعد تا بهمن ۱۳۵۷ را در پاریس گذرانده‌است.
26298.0,قطب الدین اشکوری,محمد بن علی بن عبدالوهاب شریف دیلمی اشکوری لاهیجی معروف به قطب الدین شریف لاهیجی یا قطب‌الدین اشکوری(مرگ پیرامون ۱۰۸۸ تا ۱۰۹۵ هجری) از علمای امامیه سدهٔ یازدهم هجری و از ریاضیدانان دوره اسلامی به شمار می‌رود. وی در خدمت محقق داماد و برخی از استادان بزرگ آن دوران تلمذ کرد و آثار ارزشمندی از خود برجای گذاشت. از وی چند اثر قرآنی، اخلاقی و عرفانی باقی مانده است. وی دارای لقب‌های شیخ‌الاسلام، بهاء‌الدین و نیز قطب‌الدین بود. مقبرهٔ او در لاهیجان قرار داشت که در سال ۱۳۸۷ برای ساخت میدان تخریب شد.
26299.0,احمد اردکانی,
12722.0,علی بن ابی طالب‏‫,علی بن ابی‌طالب (به عربی: عَلِيّ ٱبْن أَبِي طَالِب‎؛ زادهٔ ۱۳ رجب ۳۰ عام‌الفیل برابر با ۲۳ قبل از هجرت – درگذشتهٔ ۲۱ رمضان ۴۰ قمری) امام اول تمامی شاخه‌های مذهب شیعه، خلیفهٔ چهارم از خلفای راشدین اهل سنت، و پسرعمو و داماد محمد است. او فرزند ابوطالب و فاطمه بنت اسد، همسر فاطمهٔ زهرا، و پدر حسن، حسین، و زینب است. وی از سال ۳۵ تا ۴۰ هجری، کمتر از پنج سال، به‌عنوان خلیفه بر خلافت اسلامی جز شام حکومت کرد. او در میان طیف وسیعی از مسلمانان از جایگاه برجسته‌ای برخوردار است.در کودکی به دلیل بدهکار شدن پدرش، محمد سرپرستی او را بر عهده گرفت. پس از دعوت محمد، علی در سن حدوداً ۹ تا ۱۱ سالگی از اولین ایمان‌آورندگان به اسلام گشت؛ پذیرش دعوت او را در یوم الدار علناً اعلام کرد و محمد او را «برادر و وصی و جانشین خود» نامید. گفته می‌شود در شب لیلة المبیت به هجرت محمد کمک کرد و محمد پس از مهاجرت به مدینه و ایجاد پیمان برادری بین مسلمانان، او را به‌عنوان برادر خویش انتخاب کرد. او در مدینه در اغلب جنگ‌ها پرچم‌دار سپاه اسلام بود و به دلاوری مشهور گشت.
