id,name,description,counter
5578.0,علی خدایی,خدایی فارغ‌التحصیل رشتهٔ علوم آزمایشگاهی از دانشگاه اصفهان است. دومین مجموعه داستان او با نام تمام زمستان مرا گرم کن در سال ۱۳۸۰ برندهٔ جایزه هوشنگ گلشیری شد و در جایزه منتقدان و نویسندگان مطبوعاتی عنوان «بهترین مجموعه داستان دهه ۸۰» را به دست آورد.. در نظرسنجی روزنامه همشهری نیز که در سال ۱۳۹۰ با شرکت ۴ گروه نویسندگان، منتقدان، روزنامه‌نگاران و ناشران انجام شد، این مجموعه داستان در کنار زندگی مطابق خواسته تو پیش می‌رود نوشتهٔ امیرحسین خورشیدفر به عنوان بهترین مجموعه داستان دههٔ ۸۰ برگزیده شد. خدایی داور جایزه گلشیری نیز بوده‌است.,1219
11175.0,آذردخت بهرامی,آذردخت بهرامي، متولد 1345 داستان‌نويس و فيلمنامه‌نويس است. او كه از اولين اعضاي کارگاه گلشيري بود، از جمله نويسندگان این مجموعه است كه به طنز پرداخته. اين طنزپردازي حتي در ميان پاسخ‌هايي كه او به سوال‌هاي كافه كتاب امشب داده، ديده مي‌شود. او فيلمنامه چندين قسمت از سريال «شمس‌العماره» سامان مقدم را نوشته است. از جمله آثار داستاني او مي‌توان به «سوتيكده سعادت»، «شب‌هاي چهارشنبه»، «آب، آسمان» و ...  اشاره كرد.,1220
20425.0,فریبا انیسی,"فریبا انیسی داستان نویس متولد 1345 است. انیسی داستان های خود را با موضوع انقلاب و تاریخ اسلام نوشته است. از جمله آثار اوست: ""چقدر حرف نمی زند""، ""فاتح هشت میز""، ""از تبار خورشید""، ""خدیجه (س) امین محمد (ع)""،خاطرات ""سیمین دخت وحیدی""، ""یاوران حرم""، ""فاتح هشمیز""، ""یاوران ولایت""، ""کفش های جامانده در ساحل"" و ""بابای من ساواکیه"" که نامزد دریافت جایزه بخش بزرگسال سومین دوره جشنواره داستان انقلاب در سال 1389 بود.",1221
48483.0,شبنم وداد تقوی,دکتر شبنم وداد تقوی متولد سال 1356، مولف ایرانی می باشد.,1222
5369.0,داوود بختیاری دانشور,داوود بختیاری دانشور در سال 1346 در تهران متولد شد و در همین شهر نیز رشد و پرورش یافت. دارای لیسانس مدیریت صنعتی است و به‌عنوان کارشناس ادبی در دفتر هنر مقاومت مشغول به کار شد و با انجمن قلم نیز همکاری می‌کرد و کتابی از زندگی آقای خالدی یکی از آزاده‌های عزیز کشورمان را با عنوان « مردی که خواب نمی دید » را نوشت.,1223
33553.0,رابین برمن,روانپزشک و متخصص والدین، دکتر رابین برمن، دانشیار روانپزشکی در دانشکده پزشکی دیوید گفن در UCLA، یکی از اعضای هیئت موسس بیمارستان عصبی روانپزشکی Resnick در UCLA، و یکی از اعضای هیئت مشاوره بنیاد ماتیو مک‌کانهی فقط نگهدار لیوین است. .,1224
10537.0,سحر امین,,1225
3482.0,حمید امجد,حمید امجد (زادهٔ ۷ آذر ۱۳۴۷ در تهران) نویسنده و کارگردان ایرانی تئاتر و سینما، و مترجم و پژوهشگر است. حمید امجد در هفتم آذر ۱۳۴۷ در تهران زاده شد. او آخرین فرزند یک خانوادهٔ شش فرزندی و بزرگ‌شدهٔ محلهٔ نارمک (در شرق تهران) است. امجد دانش‌آموختهٔ رشتهٔ سینما در مقطع کارشناسی از دانشگاه صدا و سیما، پژوهش هنر در مقطع کارشناسی ارشد و دکتری از دانشکدهٔ هنرهای زیبای دانشگاه تهران است.فعالیت مطبوعاتی حمید امجد از تابستان ۱۳۶۴ در قالب همکاری با «ماهنامهٔ فیلم» و با نگارش نقد فیلم آغاز شد. از آن پس، او دوره‌های همکاری کوتاه و بلندی با نشریات فرهنگی و هنری، مانند «گزارش فیلم» (دورهٔ اول)، «دنیای تصویر»، «نقد سینما»، «صنعت سینما» و… داشته‌است. همچنین از ۱۳۷۶ تا ۱۳۸۰ سردبیر «فصلنامهٔ صحنه» (تخصصی تئاتر) بود و همزمان دبیر بخش تئاتر «دنیای تصویر». در سال ۱۳۷۶ انتشارات نیلا با گرایش تخصصی ادبیات و هنر و به مدیریت و صاحب‌امتیازی ژیلا اسماعیلیان همسر امجد تأسیس شد. از همان زمان تا امروز امجد در مقام سرویراستار با این انتشارات همکاری دارد.حمید امجد از سال ۱۳۷۳ در دانشگاه‌ها و مراکز آموزشی مختلفی همچون دانشگاه تهران، دانشگاه هنر، دانشگاه آزاد اسلامی، دانشگاه سوره، مؤسسه فرهنگی و هنری کارنامه، به تدریس نمایشنامه‌نویسی و درس‌های دیگری در زمینه تئاتر و سینما پرداخته‌است.,1226
14166.0,ان رونی,آن رونی متولد 28 مه 1959نویسنده ی داستان کودکان ، و کتاب های غیر داستانی برای کودکان و بزرگسالان می باشد. او تاکنون بیش از 150 کتاب منتشر کرده است.,1227
6098.0,محمود مزینانی,محمد مزینانی، مترجم متولد ۱۳۴۵ است. وی کارشناسی ارشد هنرهای نمایشی از دانشگاه هنر دانشگاه تهران دارد. عمده فعالیت مزینانی در ترجمه کتاب‌های کودکان و نوجوانان است.,1228
6169.0,دیوید آیوز,دیوید آیوز نمایش‌نامه‌نویس آمریکایی متولد سال 1950 شیکاگوست. او که فیلم ونوس در پوست خز، Sure Thing، و دو کتاب Time flies and other short plays، Monsieur Eek را در کارنامه‌اش دارد، جایزه حلقه منتقدان خارج از نیویورک را به افتخار جان گاسنر برای نمایش‌نامه‌نویسی از آن خود کرد.ویژگی نمایشنامه‌های «دیوید آیوز» الهام از موسیقی و فرم‌های آن، بیانی ظریف و طنازانه و البته دراماتیک نبودن است.,1229
6171.0,روناک رنجی,,1230
24461.0,محمدحسین انصاری نژاد,محمدحسین انصاری نژاد متولد سال 1355، دارای لیسانس حوزوی می باشد. وی دبیر علمی کنگره سراسری شعر پاسدار ۱۳۹۴-۱۳۹۵-۱۳۹۶، کسب عنوان کتاب برتر سپاه در سالهای ۱۳۹۳-۱۳۹۴-۱۳۹۵، یرگزیده های سراسری شعر اشراق هنر آسمانی اندیشه مطهر، سه بار شعر خوانی محضر مقام معظم رهبری، داور کنگره های شعر پایداری در استان بوشهر و استان یزد، داور کنگره های شعر شاهچراغ ، نماز ، توحیدی ،در استانهای فارس ، یزد می باشد.,1231
2981.0,استیون میلهاوزر,استیون میلهاوزر، زاده ی 3 آگوست 1943، نویسنده ای آمریکایی است. میلهاوزر در شهر نیویورک به دنیا آمد و در کنتیکات بزرگ شد. او در سال 1965 از دانشگاه کلمبیا فارغ التحصیل شد و برای ادامه ی تحصیلات در رشته ی زبان انگلیسی به دانشگاه براون رفت. میلهاوزر در اوقات خالی خود در زمان دانشگاه به نوشتن داستان روی آورد و در سال 1997، موفق به کسب جایزه ی پولیتزر داستان شد.,1232
